word,label
TSPERIOD,O
OFFPEAK,O
TSWINDOW,O
FIXED,O
TSSUBCLASS,O
WHEEL,O
NERCCURTAILMENTPRIORITY,O
Nerc,O
Priority,O
1,O
OTHERCURTAILMENTPRIORITY,O
Default,O
STARTTIME,O
04,O
/30,O
/2002,O
STOPTIME,O
CEILINGPRICE,O
1.95,O
OFFERPRICE,O
BIDPRICE,O
PRICEUNITS,O
$,O
/mW,O
PRECONFIRMED,O
YES,O
ANCSVCLINK,O
N,O
/A,O
ANCSVCREQ,O
POSTINGREF,O
SALEREF,O
REQUESTREF,O
DEALREF,O
NEGOTIATEDPRICEFLAG,O
STATUS,O
CONFIRMED,O
STATUSNOTIFICATION,O
lisa.gang,O
@enron.com,O
STATUSCOMMENTS,O
TIMEQUEUED,O
/29,O
TIMEOFLASTUPDATE,O
PRIMARYPROVIDERCOMMENTS,O
SELLERCOMMENTS,O
CUSTOMERCOMMENTS,O
Please,O
call,O
(503,O
)464-5070,O
if,O
questions.,O
SELLERNAME,O
SELLERPHONE,O
602.250.1128,O
SELLERFAX,O
602.250.1155,O
SELLEREMAIL,O
oasisadm,O
@apsc.com,O
CUSTOMERNAME,O
Enron,O
Power,O
Marketing,O
",",O
Inc.,O
CUSTOMERPHONE,O
(713,O
)853-3801,O
CUSTOMERFAX,O
)646-8272,O
CUSTOMEREMAIL,O
bill.rust,O
REASSIGNEDREF,O
REASSIGNEDCAPACITY,O
Please,O
allow,O
me,O
to,O
take,O
a,O
moment,O
express,O
our,O
my,O
gratitude,O
Enron,B-PERSON
for,O
assisting,O
us,O
(my,O
wife,O
",",O
2,O
daughters,O
and,O
),O
in,O
desperate,O
time,O
of,O
need.,O
Although,O
many,O
Houston,B-LOCATION
were,O
affected,O
by,O
Tropical,O
Storm,O
Allison,O
degreeworse,O
than,O
we,O
still,O
dire,O
need,O
help.,O
the,O
outstandingcompany,O
that,O
it,O
is,O
came,O
through,O
us.,O
My,O
family,O
I,O
have,O
been,O
displaced,O
from,O
home,O
sum,O
total,O
ourworldly,O
possessions,O
now,O
fit,O
inside,O
1,O
half,O
2-car,O
garage.,O
has,O
helped,O
begin,O
put,O
lives,O
back,O
together,O
can,O
think,O
no,O
more,O
eloquent,O
or,O
appropriate,O
way,O
simply,O
say,O
"""Thank",O
"you.""",O
The,O
immense,O
pride,O
feel,O
being,O
part,O
most,O
innovative,O
company,O
theworld,O
increased,O
10,O
fold.,O
sincere,O
thanks,O
Keith,B-PERSON
Clark,I-PERSON
Dear,O
Dr.,B-PERSON
Lay,I-PERSON
",",O
President,O
Putin,B-PERSON
is,O
coming,O
to,O
Rice,B-ORG
on,O
November,B-DATE
14th.,O
He,O
will,O
speak,O
at,O
Stude,O
Hall,O
(in,O
the,O
music,O
school,O
),O
from,O
12,O
:00-12,O
:40pm,O
and,O
has,O
asked,O
meet,O
a,O
few,O
select,O
energy,O
company,O
executives,O
private,O
reception,O
held,O
in,O
nearby,O
room,O
:40-1,O
:00pm.,O
Although,O
not,O
confirmed,O
it,O
anticipated,O
that,O
41,O
also,O
be,O
there,O
of,O
course,O
Mr.,O
Baker,I-ORG
Ambassador,B-PERSON
Djerejian.,O
making,O
this,O
special,O
stop,O
between,O
his,O
meetings,O
Washington,B-LOCATION
with,O
43,O
visit,O
ranch,O
Crawford.,O
Please,O
let,O
us,O
know,O
if,O
you,O
would,O
like,O
attend,O
I,O
see,O
receive,O
formal,O
invitation.,O
can,O
contacted,O
713-348-2374,O
or,O
by,O
e-mail,O
jelyons,O
@alumni.rice.edu.,O
Best,O
Regards,O
Jason,B-PERSON
Lyons,I-PERSON
The,B-ORG
Energy,I-ORG
Forum,I-ORG
James,B-ORG
A.,I-ORG
III,I-ORG
Institute,I-ORG
for,I-ORG
Public,I-ORG
Policy,I-ORG
University,I-ORG
Get,O
your,O
FREE,O
download,O
MSN,O
Explorer,O
http,O
:,O
/,O
/explorer.msn.com,O
/intl.asp,O
Djerejian,I-PERSON
14th,I-DATE
Crawford,B-LOCATION
We,O
are,O
planning,O
to,O
hold,O
a,O
meeting,O
kick,O
off,O
the,O
Phase,O
2,O
project,O
of,O
EnronOnline,B-ORG
on,O
3rd,B-DATE
March,I-DATE
in,O
Houston.,O
This,O
will,O
focus,O
new,O
look,O
for,O
site,O
and,O
content,O
be,O
added,O
based,O
our,O
own,O
thoughts,O
feedback,O
from,O
customers,O
trading,O
desks.,O
A,O
draft,O
agenda,O
is,O
as,O
follows,O
Place,O
:,O
Doubletree,O
Hotel,O
LaSalle,O
400,O
Dallas,O
Street,O
Houston,B-LOCATION
Texas,O
Start,O
10,O
:00,O
-,O
12,O
Presentations,O
include,O
1.,O
1.1+,O
Changes,O
current,O
system,O
trader,O
customer,O
issues.,O
2.,O
(i,O
),O
Technical,O
(ii,O
Content,O
&,O
Community,O
Look,O
forward,O
seeing,O
you.,O
Please,O
reply,O
Lydia,B-PERSON
Cannon,I-PERSON
your,O
attendance.,O
Louise,B-PERSON
hi,O
everone,O
!,O
I,O
'm,O
trying,O
to,O
get,O
a,O
feel,O
for,O
who,O
may,O
be,O
interested,O
in,O
south,B-LOCATION
lake,I-LOCATION
tahoe,I-LOCATION
ski,O
shindig.,O
looked,O
into,O
the,O
place,O
we,O
rented,O
2,O
(,O
?,O
),O
years,O
ago,O
(when,O
cooper,B-PERSON
flew,O
down,O
from,O
portland,B-LOCATION
via,O
reno,B-LOCATION
on,O
snowiest,O
day,O
of,O
year,O
and,O
it,O
is,O
available,O
as,O
soon,O
March,B-DATE
8.,O
Yeah,O
",",O
not,O
that,O
(maybe,O
this,O
will,O
give,O
sky,O
chance,O
bear,O
snow,O
).,O
Between,O
12,O
people,O
nights,O
hottub,O
fireplace,O
heavenly,O
company,O
etc.,O
would,O
cost,O
about,O
$40,O
/person,O
weekend.,O
Let,O
me,O
know,O
what,O
weekends,O
/after,O
8,I-DATE
work,O
you,O
how,O
many,O
including,O
yourself,O
like,O
come.,O
let,O
-G,O
weekend,B-DATE
I,O
have,O
asked,O
my,O
assistant,O
",",O
Jan,B-PERSON
King,I-PERSON
to,O
schedule,O
a,O
dial,O
in,O
conference,O
call,O
with,O
you,O
all,O
tomorrow,B-DATE
morning,I-DATE
go,O
over,O
the,O
Palo,B-LOCATION
Alto,I-LOCATION
situation.,O
am,O
trying,O
understand,O
history,O
of,O
ISDA,B-ORG
and,O
Gas,O
negotiations,O
authority,O
so,O
that,O
as,O
late,O
comer,O
party,O
don,O
't,O
tromp,O
their,O
sensibilities,O
(which,O
think,O
may,O
already,O
done,O
),O
In,O
physical,O
power,O
group,O
we,O
approach,O
issue,O
getting,O
proper,O
authorizations,O
from,O
cities,O
along,O
lines,O
set,O
forth,O
documentation,O
below.,O
This,O
is,O
perspective,O
will,O
be,O
bringing,O
conversation,O
look,O
forward,O
efficiently,O
deciding,O
on,O
how,O
procede,O
agreements,O
tomorrow.,O
cgy,O
The,O
weekend,O
of,I-LOCATION
September,O
15,O
",",O
2000,O
will,O
be,O
the,O
beginning,O
an,O
induction,O
ceremony,O
highlighting,O
my,O
husband,O
along,O
with,O
several,O
other,O
former,O
basketball,O
"""STARS""",O
from,O
University,B-LOCATION
Wyoming.,O
is,O
hosting,O
events,O
surrounding,O
key,O
player,O
during,O
80,O
's,O
and,O
90,O
's.,O
"""Roast",O
"Toast""",O
Induction,O
Banquet,O
held,O
that,O
weekend.,O
In,O
order,O
to,O
attend,O
this,O
event,O
I,O
need,O
out,O
office,O
Friday,O
(9,O
/15,O
/00,O
),O
Monday,O
/18,O
).,O
wanted,O
see,O
if,O
would,O
conflict,O
your,O
schedules,O
before,O
talked,O
Mark.,O
Please,O
let,O
me,O
know,O
something,O
at,O
earliest,O
convenience.,O
Samantha,B-PERSON
M.,I-PERSON
Boyd,I-PERSON
Sr.,O
Legal,O
Specialist,O
Enron,O
North,O
America,O
Corp.,O
1400,O
Smith,O
EB3802A,O
Houston,O
TX,O
77002,O
Phone,O
:,O
(713,O
853-9188,O
Fax,O
646-3490,O
email,O
samantha.boyd,O
@enron.com,O
Mark,B-PERSON
Wyoming,I-LOCATION
Paula,B-PERSON
",",O
Tim,B-PERSON
Detmering,I-PERSON
talked,O
with,O
Jeff,B-PERSON
McMahon,I-PERSON
about,O
this,O
the,B-DATE
other,I-DATE
night,I-DATE
but,O
isn,O
't,O
in,B-DATE
today,O
so,O
I,O
don,O
know,O
what,O
they,O
decided.,O
However,O
October,I-DATE
it,O
was,O
decided,O
by,O
Rick,B-PERSON
Buy,I-PERSON
and,O
Pug,B-PERSON
Winokur,I-PERSON
that,O
not,O
a,O
board,O
action,O
item.,O
lot,O
has,O
changed,O
since,O
then,O
if,O
we,O
want,O
to,O
take,O
time,O
will,O
prepare,O
information,O
as,O
you,O
suggest.,O
Would,O
re-check,O
confirm,O
be,O
agenda,O
In,O
interim,O
Steve,B-PERSON
Harper,I-PERSON
get,O
listed,O
items,O
package.,O
Kay,B-PERSON
:,O
Per,O
our,O
telephone,O
conversation,O
",",O
clean,O
and,O
redlined,O
copies,O
of,O
the,O
documents,O
are,O
enclosed.,O
Please,O
call,O
if,O
we,O
may,O
be,O
any,O
further,O
assistance.,O
Thanks.,O
Carolyn,B-PERSON
M.,I-PERSON
Campbell,I-PERSON
King,O
&,O
Spalding,O
713-276-7303,O
(phone,O
),O
713-751-3280,O
(fax,O
ccampbell,O
@kslaw.com,O
Enclosures,O
128541v4,O
128541vR4,O
/3,O
128540v4,O
128540R4,O
Confidentiality,O
Notice,O
This,O
message,O
is,O
being,O
sent,O
by,O
or,O
on,O
behalf,O
a,O
lawyer.,O
It,O
intended,O
exclusively,O
for,O
individual,O
entity,O
to,O
which,O
it,O
addressed.,O
communication,O
contain,O
information,O
that,O
proprietary,O
privileged,O
confidential,O
otherwise,O
legally,O
exempt,O
from,O
disclosure.,O
If,O
you,O
not,O
named,O
addressee,O
authorized,O
read,O
print,O
retain,O
copy,O
disseminate,O
this,O
part,O
it.,O
have,O
received,O
in,O
error,O
please,O
notify,O
sender,O
immediately,O
e-mail,O
delete,O
all,O
message.,O
-,O
2r6l04,O
!.DOC,O
2R6LRED.DOC,O
2r6k04,O
2R6KRED.DOC,O
CGoering,B-PERSON
@nyiso.com,O
writes,O
to,O
the,O
NYISOTECHEXCHANGE,O
Discussion,O
List,O
:,O
The,O
NYISO,B-ORG
is,O
reserving,O
hour,O
beginning,O
00,O
:00,O
",",O
01,O
13,O
14,O
and,O
16,O
in,O
July,O
23,O
2001,O
Real-Time,O
market,O
as,O
well,O
following,O
hours,O
per,O
ECA20010608B,B-DATE
verify,O
prices,O
HQ,O
05,O
08,O
11,O
-,O
20,O
OH,O
19,O
NE,O
PJM,O
In,O
addition,O
24,O
Day-Ahead,O
Market.,O
This,O
e-mail,O
information,O
a,O
copy,O
of,O
official,O
posting,O
which,O
can,O
be,O
found,O
at,O
address,O
on,O
our,O
website,O
http,O
/,O
/mis.nyiso.com,O
/public,O
/htm,O
/OperMessages,O
/CurrentOperMessages.htm,O
#mm,O
The,O
NYISO,B-ORG
is,O
reserving,O
hours,O
beginning,O
16,O
:00,O
and,O
22,O
in,O
the,O
January,O
14,O
",",O
2002,O
Real-Time,O
Market.,O
In,O
addition,O
9,O
18,O
Hour-Ahead,O
locational,O
reserve,O
market.,O
Prices,O
15,O
Day-Ahead,O
Market,O
are,O
correct.,O
Please,O
note,O
that,O
Monitoring,O
will,O
no,O
longer,O
be,O
prices,O
due,O
to,O
ECA-B.,O
Code,O
modifications,O
were,O
made,O
on,O
December,B-DATE
20th,I-DATE
incorporate,O
into,O
price,O
BME,O
presence,O
of,O
congestion.,O
incorporation,O
now,O
an,O
automatic,O
process,O
prescribed,O
by,O
tariffs.,O
This,O
message,O
appear,O
reservation,O
announcements,O
through,O
31,O
2002.,O
e-mail,O
information,O
a,O
copy,O
official,O
posting,O
which,O
can,O
found,O
at,O
following,O
address,O
our,O
website,O
:,O
http,O
/,O
/mis.nyiso.com,O
/public,O
/htm,O
/OperMessages,O
/CurrentOperMessages.htm,O
#mm,O
You,O
currently,O
subscribed,O
nyisotie,O
as,O
benjamin.rogers,O
@enron.com,O
To,O
unsubscribe,O
send,O
blank,O
email,O
leave-nyisotie-628650Q,O
@lyris.nyiso.com,O
Greg,O
:,O
Enclosed,O
is,O
the,O
final,O
draft,O
of,O
Assignment,O
and,O
Assumption,O
Agreement,O
with,O
GE,O
's,O
consent,O
attached.,O
Carolyn,B-PERSON
M.,I-PERSON
Campbell,I-PERSON
King,O
?,O
&,O
Spalding,O
713-276-7307,O
(phone,O
),O
713-751-3280,O
(fax,O
ccampbell,O
@kslaw.com,O
Confidentiality,O
Notice,O
This,O
message,O
being,O
sent,O
by,O
or,O
on,O
behalf,O
a,O
lawyer.,O
It,O
intended,O
exclusively,O
for,O
individual,O
entity,O
to,O
which,O
it,O
addressed.,O
communication,O
may,O
contain,O
information,O
that,O
proprietary,O
",",O
privileged,O
confidential,O
otherwise,O
legally,O
exempt,O
from,O
disclosure.,O
If,O
you,O
are,O
not,O
named,O
addressee,O
authorized,O
read,O
print,O
retain,O
copy,O
disseminate,O
this,O
any,O
part,O
it.,O
have,O
received,O
in,O
error,O
please,O
notify,O
sender,O
immediately,O
e-mail,O
delete,O
all,O
copies,O
message.,O
-,O
Final,O
Delta,O
Turbine,O
Sale,O
Turbopark,O
Agmt,O
ack.DOC,O
Your,O
group,O
has,O
been,O
using,O
Debbie,B-PERSON
Moore,I-PERSON
for,O
graphics,O
services,O
and,O
design,O
work.,O
We,O
want,O
to,O
be,O
sure,O
that,O
you,O
are,O
aware,O
we,O
eliminating,O
our,O
work,O
capabilities,O
effective,O
March,B-DATE
11.,O
As,O
a,O
result,O
of,O
the,O
December,O
layoffs,O
",",O
Bowne,B-ORG
Graphics,I-ORG
not,O
available,O
on-site,O
either.,O
Some,O
units,O
have,O
expressed,O
alarm,O
at,O
loss,O
Debbie.,O
However,O
absent,O
strong,O
expression,O
need,O
willingness,O
pay,O
will,O
leave,O
Enron,B-ORG
on,O
Monday,O
11,I-DATE
no,O
longer,O
capability,O
provide,O
graphic,O
design.,O
Consequently,O
may,O
identify,O
other,O
sources,O
this,O
support.,O
Please,O
let,O
us,O
know,O
if,O
concerns,O
about,O
action.,O
John,B-PERSON
Ambler,I-PERSON
Gina,B-PERSON
Taylor,I-PERSON
This,O
email,O
is,O
just,O
to,O
let,O
you,O
know,O
that,O
we,O
have,O
received,O
your,O
return.,O
The,O
details,O
appear,O
below,O
:,O
QTY,O
PRICE,O
TITLE,O
1,O
$40.00,O
Fireside,O
Book,O
of,O
Children,O
's,O
Songs,O
You,O
been,O
credited,O
$40.00.,O
credit,O
will,O
be,O
reflected,O
in,O
a,O
subsequent,O
billing,O
statement.,O
If,O
any,O
additional,O
questions,O
or,O
comments,O
",",O
please,O
us,O
at,O
service,O
@bn.com.,O
Or,O
if,O
prefer,O
may,O
call,O
our,O
Customer,O
Service,O
Center,O
1-800-The-Book,O
(1-800-668-7053,O
),O
Customers,O
outside,O
the,O
United,O
States,O
should,O
1-201-750-4426,O
).,O
Either,O
way,O
Representatives,O
are,O
ready,O
help,O
24,O
hours,O
day,O
7,O
days,O
week.,O
Thank,O
for,O
shopping,O
with,O
Barnes,O
&,O
Noble.com.,O
Come,O
visit,O
again,O
http,O
/,O
/www.bn.com,O
Gerald,B-PERSON
",",O
The,O
Upstream,B-ORG
group,O
is,O
doing,O
a,O
considerable,O
amount,O
of,O
repeat,O
business,O
with,O
several,O
customers.,O
There,O
an,O
increasing,O
need,O
to,O
execute,O
Master,O
agreements,O
these,O
We,O
would,O
like,O
begin,O
the,O
development,O
Wellhead,O
contract,O
that,O
includes,O
same,O
type,O
provisions,O
our,O
GTC,O
contracts,O
include,O
such,O
as,O
tolerances,O
keep,O
whole,O
nomination,O
deadlines,O
etc.,O
Can,O
you,O
please,O
let,O
me,O
know,O
if,O
see,O
any,O
issues,O
changing,O
Firm,O
accomodate,O
or,O
there,O
anything,O
else,O
may,O
from,O
us,O
creating,O
this,O
?,O
Thanks,O
Judy,B-PERSON
Well,O
",",O
after,O
3,B-DATE
weeks,I-DATE
we,O
have,O
gone,O
from,O
37,O
players,O
to,O
18,O
left.,O
Sorry,O
those,O
who,O
picked,O
Indy,B-PERSON
NY,B-PERSON
Jets,I-PERSON
and,O
Jacksonville.,O
Be,O
sure,O
get,O
your,O
picks,O
in,O
early.,O
Don,O
't,O
forget,O
$740,O
winnings,O
on,O
the,O
line.,O
Also,O
don,O
you,O
can,O
not,O
use,O
same,O
team,O
2,O
a,O
row,O
any,O
one,O
more,O
than,O
4,O
times.,O
I,O
atteched,O
spreadsheet,O
with,O
each,O
week,O
listed.,O
Bob,B-PERSON
*,O
This,O
email,O
files,O
transmitted,O
it,O
ElPaso,O
Corporation,O
are,O
confidential,O
intended,O
solely,O
for,O
of,O
individual,O
or,O
entity,O
whom,O
they,O
addressed.,O
If,O
received,O
this,O
error,O
please,O
notify,O
sender.,O
Jacksonville,B-PERSON
Thank,O
you,O
baby,O
!,O
You,O
're,O
so,O
sweet,O
I,O
just,O
got,O
to,O
school.,O
'm,O
gonna,O
study,O
until,O
test,O
time.,O
also,O
going,O
call,O
a,O
few,O
day,O
spa,O
places,O
and,O
set,O
up,O
an,O
appointment,O
for,O
my,O
mom,O
mother,O
's,O
day.,O
can,O
't,O
believe,O
it,O
Friday,O
The,O
days,O
are,O
all,O
mixed,O
me.,O
Last,O
week,O
was,O
wonderful,O
with,O
you.,O
It,O
feels,O
like,O
on,O
long,O
vacation.,O
weird,O
taking,O
shower,O
in,O
own,O
again,O
sleep,O
bed.,O
Anyway,O
",",O
have,O
good,O
at,O
work.,O
If,O
get,O
bored,O
studying,O
'll,O
email,O
Love,O
Jenn,B-PERSON
James,B-PERSON
:,O
I,O
hope,O
you,O
were,O
not,O
offended,O
when,O
wrote,O
to,O
directly,O
several,O
weeks,O
ago,O
(without,O
introduction,O
),O
about,O
my,O
hopes,O
talk,O
a,O
transactional,O
lawyer,O
position,O
on,O
your,O
team.,O
Might,O
need,O
another,O
hardworking,O
",",O
big,O
firm,O
trained,O
with,O
lots,O
of,O
complex,O
outsourrcing,O
and,O
experience,O
?,O
think,O
training,O
would,O
suit,O
me,O
well,O
hit,O
the,O
ground,O
running.,O
be,O
thrilled,O
chance,O
talk.,O
Let,O
know,O
can,O
resend,O
resume.,O
Look,O
forward,O
talking,O
soon.,O
James.Derrick,O
@enron.com,O
will,O
unable,O
access,O
e-mail,O
from,O
Tuesday,O
May,O
8,O
through,O
Wednesday,O
16.,O
voice,O
mail,O
each,O
day.,O
Jim,B-PERSON
Derrick,I-PERSON
Gregory,B-PERSON
Alan,I-PERSON
Rutchik,I-PERSON
Esq.,O
650-224-2621,O
gregrutchik,O
@yahoo.com,O
Do,O
You,O
Yahoo,O
!,O
Get,O
free,O
address,O
at,O
http,O
/,O
/mail.yahoo.com,O
Dear,O
Vincent,B-PERSON
",",O
I,O
encourage,O
you,O
to,O
attend,O
CBI,B-ORG
's,O
Safety,O
and,O
Security,O
in,O
the,O
Electric,O
Power,O
Industry,O
March,O
25-26,O
2002,O
Renaissance,B-LOCATION
Houston,B-LOCATION
Hotel,I-LOCATION
TX.,O
You,O
will,O
hear,O
a,O
special,O
keynote,O
presentation,O
from,O
Representative,O
Jeff,B-PERSON
Morris,I-PERSON
of,I-ORG
Washington,O
Sate,O
Legislature,O
Chair,O
House,O
Telecommunications,O
Technology,O
Energy,O
Committee,O
speak,O
on,O
ongoing,O
legislation,O
protect,O
electric,O
power,O
industry.,O
Also,O
Supervisory,O
Special,O
Agent,O
Geoffrey,B-PERSON
Binney,I-PERSON
National,B-ORG
Infrastruction,I-ORG
Protection,I-ORG
Center,I-ORG
Federal,B-ORG
Bureau,I-ORG
Investigation,I-ORG
many,O
more,O
Top,O
Experts.,O
Utility,O
Companies,O
Save,O
$400,O
if,O
register,O
by,O
February,O
1,O
2002.,O
Click,O
here,O
see,O
full,O
agenda,O
speaker,O
sessions.,O
http,O
:,O
/,O
/www.cbinet.com,O
/events,O
/PB231,O
/index.html,O
Best,O
Regards,O
Kathryn,B-PERSON
Hingston,I-PERSON
Conference,O
Director,O
The,B-ORG
for,I-ORG
Business,I-ORG
Intelligence,I-ORG
k.hingston,O
@cbinet.com,O
*,O
To,O
be,O
removed,O
future,O
mailings,O
please,O
REPLY,O
this,O
message,O
copy,O
"""REMOVE",O
"0000639675""",O
subject,O
line.,O
This,O
enable,O
us,O
remove,O
our,O
database.,O
Thank,O
0000639675,O
TX,I-LOCATION
The,O
information,O
contained,O
herein,O
is,O
based,O
on,O
sources,O
that,O
we,O
believe,O
to,O
be,O
reliable,O
",",O
but,O
do,O
not,O
represent,O
it,O
accurate,O
or,O
complete.,O
Nothing,O
should,O
considered,O
as,O
an,O
offer,O
sell,O
a,O
solicitation,O
of,O
buy,O
any,O
financial,O
instruments,O
discussed,O
herein.,O
Any,O
opinions,O
expressed,O
are,O
solely,O
those,O
the,O
author.,O
As,O
such,O
they,O
may,O
differ,O
in,O
material,O
respects,O
from,O
published,O
by,O
behalf,O
Carr,B-ORG
Futures,I-ORG
its,O
officers,O
directors,O
employees,O
affiliates.,O
?,O
2001,O
charts,O
now,O
available,O
web,O
clicking,O
hot,O
link,O
(s,O
),O
this,O
email.,O
If,O
for,O
reason,O
you,O
unable,O
receive,O
via,O
please,O
contact,O
me,O
email,O
and,O
I,O
will,O
attachments.,O
Daily,O
Energy,O
Letter,O
http,O
:,O
/,O
/www.carrfut.com,O
/research,O
/Energy1,O
/Energy-Letter1-2-02.pdf,O
Hello,O
",",O
The,O
vacation,O
calendar,O
can,O
now,O
be,O
viewed,O
online,O
on,O
the,O
tax,O
website.,O
Please,O
take,O
a,O
couple,O
of,O
minutes,O
to,O
view,O
November,B-DATE
and,O
December,B-DATE
calendar.,O
What,O
I,O
have,O
input,O
are,O
days,O
currently,O
file.,O
let,O
me,O
know,O
if,O
there,O
any,O
changes,O
or,O
updates,O
that,O
will,O
need,O
made.,O
updated,O
every,O
time,O
change,O
is,O
requested.,O
found,O
at,O
following,O
site,O
http,O
:,O
/,O
/tax.enron.com,O
/default.asp,O
",click",O
EB17,O
Meeting,O
Rooms,O
under,O
JS,O
MARC.,O
used,O
code,O
off,O
D,O
=Discretionary,O
R,O
=Recruiting,O
Vac,O
=Vacation,O
O,O
=Out,O
S,O
=Seminar,O
/Training,O
M,O
=Maternity,O
CPA,O
=CPA,O
Exam,O
Thanks,O
selma,B-PERSON
x31765,O
satrap,O
(SAY-trap,O
",",O
SAT-rap,O
),O
noun,O
1.,O
A,O
governor,O
of,O
a,O
province,O
in,O
ancient,O
Persia.,O
2.,O
subordinate,O
ruler,O
or,O
official.,O
[Middle,O
English,O
satrape,O
from,O
Latin,O
satrapes,O
Greek,O
Old,O
Persian,O
khshathrapavan,O
protector,O
the,O
county.,O
],O
"""No",O
longer,O
Hollywood,B-ORG
's,O
Germany,O
Mr,B-ORG
Kirch,I-ORG
is,O
venturing,O
into,O
new,O
arena,O
:,O
digital,O
"television.""",O
Lion,O
winter,O
The,B-ORG
Economist,I-ORG
(London,O
UK,O
Mar,O
9,O
1996.,O
This,O
week,O
theme,O
words,O
to,O
describe,O
people.,O
............................................................................,O
Dreams,O
have,O
only,O
one,O
owner,O
at,O
time.,O
That,O
why,O
dreamers,O
are,O
lonely.,O
-Erma,O
Bombeck,O
author,O
(1927-1996,O
Ralph,O
Waldo,O
Emerson,O
once,O
said,O
"""Language",O
city,O
building,O
which,O
every,O
human,O
being,O
brought,O
"stone.""",O
Invite,O
your,O
friends,O
and,O
family,O
join,O
quest,O
by,O
sending,O
gift,O
subscription,O
A.Word.A.Day.,O
It,O
free,O
!,O
http,O
/,O
/wordsmith.org,O
/awad,O
/gift.html,O
Pronunciation,O
/words,O
/satrap.wav,O
/satrap.ram,O
Kerry,B-PERSON
",",O
We,O
drove,O
by,O
your,O
house,O
which,O
looked,O
like,O
it,O
took,O
on,O
some,O
water.,O
I,O
hope,O
all,O
is,O
ok,O
and,O
that,O
you,O
didn,O
't,O
have,O
too,O
much,O
damage.,O
Bellaire,B-LOCATION
was,O
hit,O
pretty,O
hard.,O
On,O
another,O
note,O
if,O
are,O
able,O
to,O
gather,O
any,O
more,O
info,O
this,B-DATE
Midwest,O
Generation,O
issue,O
would,O
please,O
call,O
Jeff,B-PERSON
Hodge,I-PERSON
in,O
our,O
legal,O
department,O
?,O
Twanda,B-PERSON
can,O
connect,O
you.,O
'll,O
be,O
vacation,O
week,I-DATE
will,O
return,O
the,B-DATE
18th.,O
Thanks.,O
Michelle,B-PERSON
Cash,I-PERSON
Enron,B-ORG
North,I-ORG
America,I-ORG
Corp.,I-ORG
1400,O
Smith,O
Street,O
EB,O
3823,O
Houston,B-LOCATION
Texas,B-LOCATION
77002,O
(713,O
),O
853-6401,O
michelle.cash,O
@enron.com,O
This,O
message,O
may,O
contain,O
confidential,O
information,O
protected,O
attorney-client,O
/or,O
work,O
product,O
privileges.,O
18th,I-DATE
The,O
information,O
contained,O
herein,O
is,O
based,O
on,O
sources,O
that,O
we,O
believe,O
to,O
be,O
reliable,O
",",O
but,O
do,O
not,O
represent,O
it,O
accurate,O
or,O
complete.,O
Nothing,O
should,O
considered,O
as,O
an,O
offer,O
sell,O
a,O
solicitation,O
of,O
buy,O
any,O
financial,O
instruments,O
discussed,O
herein.,O
Any,O
opinions,O
expressed,O
are,O
solely,O
those,O
the,O
author.,O
As,O
such,O
they,O
may,O
differ,O
in,O
material,O
respects,O
from,O
published,O
by,O
behalf,O
Carr,B-ORG
Futures,I-ORG
its,O
officers,O
directors,O
employees,O
affiliates.,O
?,O
2001,B-DATE
charts,O
now,O
most,O
recent,O
version,O
Adobe,O
Acrobat,O
4.0,O
and,O
print,O
clearly,O
Reader,O
3.0,O
higher.,O
downloaded,O
for,O
FREE,O
www.adobe.com.,O
(See,O
attached,O
file,O
:,O
NGstockspricetime.pdf,O
),O
NGscatterdeviation.pdf,O
-,O
We,O
have,O
finalized,O
negotiations,O
with,O
Oneok,B-LOCATION
Westex,I-PERSON
on,O
the,O
new,O
200,O
",000",O
MMBtu,O
/d,O
interconnect,O
TW,B-PERSON
in,O
Ward,O
County,O
",",O
TX.,O
The,O
final,O
agreement,O
has,O
been,O
emailed,O
to,O
them,O
for,O
their,O
signature.,O
's,O
costs,O
are,O
approximately,O
$28,O
including,O
gross,O
up,O
tax,O
purposes,O
which,O
is,O
fully,O
reimbursable,O
from,O
Oneok.,O
meter,O
a,O
high-capacity,O
ultrasonic,O
will,O
take,O
gas,O
Red,I-LOCATION
River,I-LOCATION
system,I-LOCATION
and,O
deliver,O
it,O
into,O
south,O
of,O
WT-2.,O
POI,O
#78161.,O
says,O
they,O
ready,O
flow,O
;,O
I,O
not,O
heard,O
yet,O
our,O
field,O
whether,O
or,O
ready.,O
Let,O
me,O
know,O
if,O
you,O
questions.,O
Kevin,B-PERSON
Hyatt,I-PERSON
WT-2,B-LOCATION
The,O
schedule,O
for,O
interviews,O
at,O
Wellesley,B-LOCATION
are,O
as,O
follows,O
:,O
November,B-DATE
4,I-DATE
-,O
Pre-interview,O
Reception,O
Attendees,O
Jen,B-PERSON
Frasier,I-PERSON
Carol,B-PERSON
Marshall,I-PERSON
Kelly,B-PERSON
Boots,I-PERSON
Michelle,B-PERSON
Cash,I-PERSON
Sabina,B-PERSON
Rank,I-PERSON
(Greeter,O
),O
Mog,B-PERSON
Chu-Yang-Heu,I-PERSON
5,I-DATE
1st,O
round,O
Interviews,O
2,O
Schedules,O
Same,O
above,O
6,I-DATE
2nd,O
Andrea,B-PERSON
Reed,I-PERSON
Cindy,B-PERSON
Olson,I-PERSON
Mariella,B-PERSON
Mahan,I-PERSON
Ayesha,B-PERSON
