message_id,text,entities,annotation
<12764158.1075852038443.JavaMail.evans@thyme>,"Yes, this is as of 2/28/01.  I've run into another problem.   The physical 
swaps on the West desk for 7.1MM is income.   Per my conversation with Kori, 
she said that this was a swap with Cross Commodity book.   If that is the 
case, the Cross commodity book has income of 8,738,809 that she says is 
related to this 7.1 deal.  Unfortunately, I can't have income on both books.  
Is there an offset somewhere that I am not seeing.   Which book should be 
taking the expense West or Cross Commodity?

If I'm unable to get this straighten out by tomorrow morning, I will have to 
make an accrual of about 15MM on the cross commodity book.  Which will need 
to be explained in further detail.




Stacey W White","[{'word': 'Kori', 'tag': 'PERSON'}, {'word': 'Stacey W White', 'tag': 'PERSON'}, {'word': '2/28/01', 'tag': 'DATE'}, {'word': 'tomorrow morning', 'tag': 'DATE'}, {'word': 'Cross Commodity', 'tag': 'ORG'}]","[('Kori', 'PERSON'), ('Stacey W White', 'PERSON'), ('2/28/01', 'DATE'), ('tomorrow morning', 'DATE'), ('Cross Commodity', 'ORG')]"
<1574926.1075856276234.JavaMail.evans@thyme>,"Hi,

Details of our session info. at the INFORMS conference can be found at the
following link.  It'll be in the afternoon of 11/6 (Monday).

http://www.informs.org/Conf/SanAntonio2000//TALKS/MD29.html

Since we have 5 speakers, I expect each of us will have no more than 20
minutes to present.  Please keep that in mind and e-mail me if you have
any questions.  Please also inform me if there will be any changes.  Look
forward to seeing you all in San Antonio.

Best regards,

Shijie

Shi-Jie Deng
Assistant Professor
School of ISyE
Georgia Institute of Technology

Office Phone: (404) 894-6519
E-mail:       deng@isye.gatech.edu
Home page:    http://www.isye.gatech.edu/~deng","[{'word': 'Shijie', 'tag': 'PERSON'}, {'word': 'Shi-Jie Deng', 'tag': 'PERSON'}, {'word': '11/6', 'tag': 'DATE'}, {'word': 'San Antonio', 'tag': 'LOCATION'}, {'word': 'INFORMS', 'tag': 'ORG'}, {'word': 'Georgia Institute of Technology', 'tag': 'ORG'}]","[('Shijie', 'PERSON'), ('Shi-Jie Deng', 'PERSON'), ('11/6', 'DATE'), ('San Antonio', 'LOCATION'), ('INFORMS', 'ORG'), ('Georgia Institute of Technology', 'ORG')]"
<17821464.1075846988868.JavaMail.evans@thyme>,"Now available for use within the ENA legal department:

 International Cellular Phone - may be used in over 70 countries; usage is 
charged at $2.49 per minute (there  is no monthly charge for the phone), 
which will be billed to the specific cost center of the user.

 Power Adapters - give you the capability to use your laptop computer from 
your hotel room, office, etc. in  numerous countries.

Both of these items will be kept at my desk and may be checked out on a 
first-come, first-serve basis.   

Thank you.

Dina K. Snow
Enron North America Corp.
Legal Dept.  EB3822
(713) 345-7099
dina.snow@enron.com","[{'word': 'Dina K. Snow', 'tag': 'PERSON'}, {'word': 'Enron North America Corp.', 'tag': 'ORG'}]","[('Dina K. Snow', 'PERSON'), ('Enron North America Corp.', 'ORG')]"
<10062671.1075852916719.JavaMail.evans@thyme>,"ROCK STAR: View the trailer on Cinematrix!     Win a chance to be a Rock Star for a Day!   Mark Wahlberg plays Chris Cole, who realizes everyone's greatest fantasy when he suddenly becomes the new lead singer for his favorite heavy metal band, Steel Dragon. Along with his hot girlfriend, played by Jennifer Aniston, he sky-rockets to fame. Look for real-life rockers from Steel Dragon, Ozzy Osbourne's guitarist, Third Eye Blind's Stephen Jenkins and Led Zeppelin's offspring drummer. After you see the movie, check out the official site for  Steel Dragon  - only on LAUNCH. Plus, listen to the Rock Star Station.   P.S. This movie is R-rated and not intended for those who are too young to party like rock stars.      		  	
		   Please unsubscribe here  if you prefer not to receive future e-mail from LAUNCH Media Inc.","[{'word': 'Mark Wahlberg', 'tag': 'PERSON'}, {'word': 'Jennifer Aniston', 'tag': 'PERSON'}, {'word': 'Ozzy Osbourne', 'tag': 'PERSON'}, {'word': 'Stephen Jenkins', 'tag': 'PERSON'}, {'word': 'Led Zeppelin', 'tag': 'PERSON'}, {'word': 'Steel Dragon', 'tag': 'ORG'}, {'word': 'Third Eye Blind', 'tag': 'ORG'}, {'word': 'LAUNCH Media Inc.', 'tag': 'ORG'}]","[('Mark Wahlberg', 'PERSON'), ('Jennifer Aniston', 'PERSON'), ('Ozzy Osbourne', 'PERSON'), ('Stephen Jenkins', 'PERSON'), ('Led Zeppelin', 'PERSON'), ('Steel Dragon', 'ORG'), ('Third Eye Blind', 'ORG'), ('LAUNCH Media Inc.', 'ORG')]"
<14283467.1075855765873.JavaMail.evans@thyme>,"I had this discussion with Scott and Beth several months ago - in the 
Doorstep - ""enpower"" is a metaphor for a risk management system that isn't an 
abomination (which was the current state at the time).  Have they made 
improvements to said abomination that are acceptable for the current level of 
business. Enpower seems to be acceptable to all.  Clearly, my appetite for 
supporting more risk on an inferior platform is close to zero.  More 
importantly in the global competition for capital of all kind, the standard 
is not controlled spreadsheets, i.e., last time I spoke to Peter Lynch, Jim 
Rogers, and Archie McCallister, they were on more sophisticated platforms 
with infinitely more functionality.
Peace an Love
Ted","[{'word': 'Scott', 'tag': 'PERSON'}, {'word': 'Beth', 'tag': 'PERSON'}, {'word': 'Peter Lynch', 'tag': 'PERSON'}, {'word': 'Jim Rogers', 'tag': 'PERSON'}, {'word': 'Archie McCallister', 'tag': 'PERSON'}, {'word': 'Ted', 'tag': 'PERSON'}, {'word': 'several months ago', 'tag': 'DATE'}]","[('Scott', 'PERSON'), ('Beth', 'PERSON'), ('Peter Lynch', 'PERSON'), ('Jim Rogers', 'PERSON'), ('Archie McCallister', 'PERSON'), ('Ted', 'PERSON'), ('several months ago', 'DATE')]"
<32085027.1075842939645.JavaMail.evans@thyme>,"Jeff,

Thanks for the great weekend.  I had a great time with you guys up at
the dome.

I just talked to my friend Curtis Press and he said to have you give him
a call about Annie and Vegas.  From what I know he is a very good vet.
He will also definitely let you know if the surgery makes sense (for
Annie) and who he thinks should do the surgery, etc.

He works most days at the Mission Valley Pet hospital in San Francisco.
The phone number there is 552-1969.  He and his wife also own a pet
hospital in Larkspur.

Sean","[{'word': 'Jeff', 'tag': 'PERSON'}, {'word': 'Curtis Press', 'tag': 'PERSON'}, {'word': 'Annie', 'tag': 'PERSON'}, {'word': 'Sean', 'tag': 'PERSON'}, {'word': 'the dome', 'tag': 'LOCATION'}, {'word': 'Mission Valley Pet hospital', 'tag': 'LOCATION'}, {'word': 'San Francisco', 'tag': 'LOCATION'}, {'word': 'Larkspur', 'tag': 'LOCATION'}]","[('Jeff', 'PERSON'), ('Curtis Press', 'PERSON'), ('Annie', 'PERSON'), ('Sean', 'PERSON'), ('the dome', 'LOCATION'), ('Mission Valley Pet hospital', 'LOCATION'), ('San Francisco', 'LOCATION'), ('Larkspur', 'LOCATION')]"
<20830618.1075842247976.JavaMail.evans@thyme>,"As we discussed this morning, I have reviewed the subject agreement that you 
faxed to me.  As I indicated yesterday, if I had been provided to agreement 
for approval by HPL, I would have approved it for execution.  I still feel 
that we should always have a waiver of consequential damages provision in the 
agreements, however, as I indicated to Mitch, the risk of such damages is 
very minimal.  I think the resolution that you, Stacey and Mitch worked out 
by changing the term to monthly is excellent.  This will allow you to replace 
the agreement in the future when TXU has developed it new form.  Please call 
me if you need anything further regarding this matter.","[{'word': 'HPL', 'tag': 'PERSON'}, {'word': 'Mitch', 'tag': 'PERSON'}, {'word': 'Stacey', 'tag': 'PERSON'}, {'word': 'TXU', 'tag': 'ORG'}]","[('HPL', 'PERSON'), ('Mitch', 'PERSON'), ('Stacey', 'PERSON'), ('TXU', 'ORG')]"
<4123070.1075846661769.JavaMail.evans@thyme>,"Eric,

I would like the following sentences added under the  I. Pilot Meter and
Meter Add-on Ownership Program.

""Customer ownership of meters and add-ons reduces the cost of new facilities
through the avoidance of the tax gross-up on contributions in aid of
construction.  This can be a significant dollar amount for large
interconnections which require special facilities which are paid by the
requesting customer.""

Please insert this between the 2nd and 3rd full sentences of the first
paragraph.  With this change, I do not think any additional testimony needs
to be filed on the meter issues.  This is the same approach in the PG&E
settlement and is not a Norm or Turn or Longbeach issue.  Any opposition can
be addressed in rebuttal.

Thanks

Craig","[{'word': 'Eric', 'tag': 'PERSON'}, {'word': 'Craig', 'tag': 'PERSON'}, {'word': 'PG&E', 'tag': 'ORG'}]","[('Eric', 'PERSON'), ('Craig', 'PERSON'), ('PG&E', 'ORG')]"
<954666.1075858801996.JavaMail.evans@thyme>,"Anthrax Strains Linked

Strains of anthrax sent to NBC News, Sen. Tom Daschle's office and a media company in Florida match each other, U.S. officials say.

http://www.abcnews.go.com/sections/us/DailyNews/USANTHRAX.html



 ADVERTISEMENT 

Compaq Solutions, Available Online

From our wireless iPAQ Pocket PC to our industry-standard ProLiant
servers, Compaq can help you find the IT solution to suit your needs.
Find out more at:
http://transfer.go.com/cgi/transfer.pl?goto=http://www.compaq.com/buynow/online.html&name=compaq4&srvc=nws


ABCNEWS.com:  Up to the Moment, Up to You (tm)
http://abcnews.go.com

You received this mail because you subscribed via ABCNEWS.com. If you would like to stop receiving these mailings, log into our mailcenter at http://login.mailpref.go.com/unsubscribe .

Please do not respond to this mail. Questions or comments can be submitted at
http://abcnews.go.com/service/help/abccontact.html","[{'word': 'Sen. Tom Daschle', 'tag': 'PERSON'}, {'word': 'NBC News', 'tag': 'LOCATION'}, {'word': 'Florida', 'tag': 'LOCATION'}, {'word': 'Compaq Solutions', 'tag': 'ORG'}, {'word': 'ABCNEWS.com', 'tag': 'ORG'}]","[('Sen. Tom Daschle', 'PERSON'), ('NBC News', 'LOCATION'), ('Florida', 'LOCATION'), ('Compaq Solutions', 'ORG'), ('ABCNEWS.com', 'ORG')]"
<3272112.1075840775529.JavaMail.evans@thyme>,"Hi Vince -
Its very sad to see what has happened.  I hope you are doing OK under the
circumstances.  I wanted also to let you know that I'm transitioning to an
advisory role at Opt4  since they are now in a more operational mode, rather
than developmental.  I've joined Charles River Associates in the Palo Alto
office. What are your plans for the future?  I would like to extend an
invitation to get to know us better, and perhaps to collaborate if our
interests coincide.  When do you get back from vacation?


Bill Balson
Vice President
Charles River Associates
285 Hamilton Avenue
Palo Alto, CA 94301
Direct: 650-847-2227  Cell: 650-823-2510 FAX: 650-325-2488
wbalson@crai.com","[{'word': 'Vince', 'tag': 'PERSON'}, {'word': 'Bill Balson', 'tag': 'PERSON'}, {'word': 'Opt4', 'tag': 'LOCATION'}, {'word': 'Charles River Associates', 'tag': 'LOCATION'}, {'word': 'Palo Alto', 'tag': 'LOCATION'}, {'word': 'CA', 'tag': 'LOCATION'}]","[('Vince', 'PERSON'), ('Bill Balson', 'PERSON'), ('Opt4', 'LOCATION'), ('Charles River Associates', 'LOCATION'), ('Palo Alto', 'LOCATION'), ('CA', 'LOCATION')]"
<26999757.1075862094081.JavaMail.evans@thyme>,"Dear MICHAEL TAYLOR,


You have been added to the waiting list for the following.


Course Title : 'Understanding Options'
Session Code : 121801


The course details are given below for your confirmation.


Type            : Instructor Led Course
Course Code     : UOPTNS


Session Code    : 121801
Starting Date   : Dec 18, 2001 8:00 AM
Ending Date     : Dec 19, 2001 5:00 PM


Number of Units : 0
price           : $1,400.00


Location        : Crowne Plaza
                  
                  1700 Smith Street
                  Houston
                  http://


Meetings        :
      Start Time:  Dec 18, 2001 8:00 AM
        End Time:  Dec 19, 2001 5:00 PM
     No instructors or rooms have been assigned to this meeting.




You will be notified if a seat opens.




Thank you,
Docent Learning Management System.","[{'word': 'MICHAEL TAYLOR', 'tag': 'PERSON'}, {'word': 'Dec 18, 2001', 'tag': 'DATE'}, {'word': 'Dec 19, 2001', 'tag': 'DATE'}, {'word': 'Crowne Plaza', 'tag': 'LOCATION'}, {'word': '1700 Smith Street', 'tag': 'LOCATION'}, {'word': 'Houston', 'tag': 'LOCATION'}, {'word': 'Docent Learning Management System', 'tag': 'ORG'}]","[('MICHAEL TAYLOR', 'PERSON'), ('Dec 18, 2001', 'DATE'), ('Dec 19, 2001', 'DATE'), ('Crowne Plaza', 'LOCATION'), ('1700 Smith Street', 'LOCATION'), ('Houston', 'LOCATION'), ('Docent Learning Management System', 'ORG')]"
<22894940.1075840778055.JavaMail.evans@thyme>,"Michelle,
I agree with you that we need to run AT LEAST 500 iterations.  But I did not
realize that it took 16 hours to run 100 iterations. Helen and I talked earlier about
using parallel computing technique to split the algorithm into smaller parts and
run the parts separately on different processors, then aggregate the results.
This procedure makes better use of computer power and saves time. Looks like
we have to do it this way now.  Buying a more powerful computer helps but 
does not solve the problem. 

In addition, we might want to re-consider if writing the code in VB is optimal.
I was assured at the very beginning that VB runs as fast (if not faster) as C,
but some re-assurance from IT group on this issue is helpful.

Best,
Alex","[{'word': 'Michelle', 'tag': 'PERSON'}, {'word': 'Helen', 'tag': 'PERSON'}, {'word': 'Alex', 'tag': 'PERSON'}]","[('Michelle', 'PERSON'), ('Helen', 'PERSON'), ('Alex', 'PERSON')]"
<12472760.1075863678659.JavaMail.evans@thyme>,"According to our system records, you have not yet logged into the Enron 
Performance Management system (PEP).   As a result your temporary password 
for the PEP system has expired.  Your  User Id and new password are provided 
below.

During the feedback phase you will need to access PEP at 
http://pep.corp.enron.com to suggest reviewers who can provide feedback on 
your performance.  You may also be requested to provide feedback on fellow 
employees, but the system will only be open for feedback until November 17th!

HelpDesk representatives will be available to answer questions throughout the 
process.  You may contact the HelpDesk at:

Houston:  1-713-853-4777, Option 4
London:  44-207-783-4040, Option 4
E-mail:  perfmgmt@enron.com

Your  User Id and new PEP password are:

User ID: 90010076

Password: VCIWWYTQ","[{'word': 'November 17th', 'tag': 'DATE'}, {'word': 'Houston', 'tag': 'LOCATION'}, {'word': 'London', 'tag': 'LOCATION'}, {'word': 'Enron', 'tag': 'ORG'}]","[('November 17th', 'DATE'), ('Houston', 'LOCATION'), ('London', 'LOCATION'), ('Enron', 'ORG')]"
<27666025.1075859587138.JavaMail.evans@thyme>,"Attached is a resume from Les Adams, who is a friend of Bob Williams.  He saw 
the ad in the Texas Lawyer and contacted Bob about how to apply.  His resume 
does not indicate law school grades, but when I asked, he said he doesn't 
remember specifically since it has been 20 years, but that he seems to recall 
a B average, which was around top 20%.

Let me know if you want to talk with this applicant.

Michelle




Michelle Cash
Enron North America Corp.
1400 Smith Street, EB 3823
Houston, Texas  77002
(713) 853-6401
michelle.cash@enron.com

This message may contain confidential information that is protected by the 
attorney-client and/or work product privileges.","[{'word': 'Les Adams', 'tag': 'PERSON'}, {'word': 'Bob Williams', 'tag': 'PERSON'}, {'word': 'Michelle Cash', 'tag': 'PERSON'}, {'word': 'Texas', 'tag': 'LOCATION'}, {'word': 'Houston', 'tag': 'LOCATION'}, {'word': 'Enron North America Corp.', 'tag': 'ORG'}]","[('Les Adams', 'PERSON'), ('Bob Williams', 'PERSON'), ('Michelle Cash', 'PERSON'), ('Texas', 'LOCATION'), ('Houston', 'LOCATION'), ('Enron North America Corp.', 'ORG')]"
