message_id,text,sentiment
<15995456.1075844392451.JavaMail.evans@thyme>,"I thought I'd communicate to the group some recent developments.

1. Gordon and Ryan advise that the swaps for assets in JEDI 1 and 2 will 
cover our proportionate economic interest in the asset within JEDI. Gordon 
believes the spreadsheet of proposed swaps reflects this. The swap will be 
between Harrier and Talon and there will be no back-to-back swap with JEDI. 
There should be no required disclosures to CalPERS resulting from these 
hedges. 

2. Gordon and Ryan advise that for assets currently on our balance sheet that 
are hedged with Raptor and then sold to Condor,  there will be no reduction 
in the hedge or any back-to-back hedge when it moves into Condor. The swap 
will be between Harrier and Talon.

3. Mark Taylor and Bob Baird have concluded that the swaps can be terminable 
by Harrier if the underlying security is sold.",neutral
<17922592.1075839996237.JavaMail.evans@thyme>,"Keoni,
I am not concerned with the improperly posted ATC's. I am concerned that our bids to relieve congestion were awarded but that the respective dollar value for those bids was incorrect. We have had problems in the past with misentry of our congestion management bids. However, in this case, the awarded congestion management bids look correct to me, and it appears that the CAISO published price is not appropriate for the amount of mws flowed. I would like to figure this out as soon as possible so that we can fix any problems that might exist on our end.

Please give me a call when you have a chance.

Thanks,
Bill",neutral
<27105313.1075862889286.JavaMail.evans@thyme>,"Mr. Lay,

I understand that we may not be having the holiday party.  I think this would be a huge mistake!  We have worked hard all year and recently haven't had much to celebrate.  I know alot of women (myself included) who have already bought their dresses.  I think this could be our Enron Swan Song and go out with a bang!

I think what you did about your bonus was the most unselfish thing a man in your position could do.  I have been honored to work for a man of your caliber.  I hope my next CEO can live up to your very high standards!

Regards,

Michelle
Michelle Hargrave
Global Resource Mgmt.
(713)853-6023
e-mail: michelle.hargrave@enron.com",positive
<25543369.1075849626148.JavaMail.evans@thyme>,"Mike,
In reference to our conversation today, attached is further information on 
the Universal sponsorship and Enron-Universal business opportunities. 

Jurassic Park Institute- A dinosaur-based educational/entertainment resource 
targeting children/families.  
Sponsorship's Four Components:
JPI Virtual Institute - Global online program (March, 2001)
JPI In-school Program - Grade-specific curriculum (August, 2002)
JPI Museum Tour - Cross-country tour (TBD)
JPI Headquarters - To be located in Universal Hollywood and Japan (2002)

Sponsorship donations begin at $250K and this could be divided among multiple 
business units.

Enron Opportunities with Universal:
EBS - Content for Blockbuster
EMS
Enron Weather
Enron Credit
Enron Plastics & Petrochemicals

Colleen Koenig
Analyst, Enron Corp
Global Strategic Sourcing, Business Development
713.345.5326",neutral
<2766734.1075853085565.JavaMail.evans@thyme>,"Three men are sitting naked in the sauna.
     Suddenly there is a beeping
     sound. The first man presses his forearm
     and the beeping stops. The
     others look at him questioningly.
     ""That's my pager,"" he says. ""I have a
     microchip under the skin of my
     arm.""
     A few minutes later a phone rings. The
     second man lifts his palm to his
     ear. When he finishes he explains, ""That's
     my mobile phone. I have a
     microchip in my hand.""
     The third man, feeling decidedly low-tech,
     steps out of the sauna. In a
     few minutes he returns with a piece of
     toilet paper extending from his
     rear. The others raise their eyebrows.
     ""I'm getting a Fax,"" he explains.",neutral
<31324401.1075855096165.JavaMail.evans@thyme>,"Leon, the account number in the original document is actually not incorrect. This was the account to which the funds were to have been deposited to. However, SCE deposited the funds to a different account.  As a result, I agree that we should amend the document to reflect that the account where these funds where they actually ere actually sent and this will conclude our busines. 

Your file did not come over correctly but if you could hand correct the original documents by changing the banking instructions and fax to me, i will provide proper signatures on amendment and we are done.

Thanks. Barry Tycholiz
713-646-2391 (Fax )
713-853-1587 (Phone)",neutral
<25472399.1075855404740.JavaMail.evans@thyme>,"Corry,

I would love to start the process of cleaning up the scheduling system.  We will need help from the schedulers as well so can you send Duong Luu their logins and request the 'Zero Volumes' application in EnPower.  There are many people asking about what is flowing and the month is creeping by so if you could get with me tomorrow to make a game plan that would be great.  I think we should have the schedulers send us their spreadsheets with an explanatory and then we, along with Unify users, will come up with a plan.  I hope to use the schedulers in this process as well, let me know your thoughts.

Thanks,
Stacey",neutral
<5279943.1075843036970.JavaMail.evans@thyme>,"Hi Jeff,

It was a pleasure to meet you. As we discussed, attached please find our
company presentation. I really appreciate your support and consideration an
as you know our goal is to get in front of your data center
people-infrastructure and application folks. Again, in a nutshell, Cambira
is a Content Delivery Networking company. Our products allow you
significantly increase performance, reliability and scalability while
reducing overall cost of ownership. We would be happy to give a technical
presentation to anyone, anyplace and at any time. Thanks again for your
efforts and I look forward to hearing from you.

Best regards,

John Protzel
Cambira Corporation
john@cambira.com
Tel: 408-748-6407



 - Cambira Presentation, Enron.ppt",positive
<30839089.1075841317720.JavaMail.evans@thyme>,"Gabrielle Hagele, UBS Warburg, will be in Portland on Friday, February 8, 2002 to present information on UBS benefits for those who missed the previous information sessions. 
 
Date: 		Friday, February 8th, 2002
Location:	Mt Hood
Time:		10:00 am to 12:00 pm 

Please try to attend this additional session as valuable information will be presented, and you will have the opportunity to get answers to your questions.  

Attached are the forms that you will need to complete and hand in, if you have not done so already.  

Please let me know if you will not be able to attend this session.

Kind regards -
Amy",positive
<25365106.1075843044357.JavaMail.evans@thyme>,"I will be sending to changes to Ron's draft as I write them.   Here's the 
first one:

Under the bullet about the soft cap, cross out the language saying ""At a 
minimum the Commission should raise the cap to $250 per MWh,"" and insert: ""As 
detailed in the attached analyses, price caps only interfere with the price 
signals so necessary to the proper functioniung of the California markets.  
Nonetheless, if the Comission accepts a price cap, the $150 level is too low 
and the Commission must determine a level that will ensure the recovery of 
costs and give market participants the proper incentives to participate in 
the California ISO and PX market.""",neutral
<8382380.1075842443798.JavaMail.evans@thyme>,"Dear General Counsels:

The attachments are Westlaw October allocations and Lexis-Nexis September 
Usage (Actuals) reports.  Please feel free to call me if you have any 
questions.

   

We had an amendment to Westlaw contract to include Public Records and Dow 
Jones/Company News with current $14,000 monthly rate in August.   As of 
today, I am still working with Westlaw to get Aug. and Sept. charges to 
reflect the changes (total about $5,000 credit).  I apologize for not having 
the corrected Westlaw invoices to do Aug. and Sept. allocation reports to 
you.   

October Lexis Nexis Usage report has not coming yet.  August one, according 
to Julie Pechersky was sent to me but got lost in the mail.  I am in the 
process having Lexis to send us another copy.   Again I apologize for the 
long wait even it's not under my control.

Thanks,
Sylvia Hu
Corporate and Law Information Services
x36775",neutral
<785582.1075862295872.JavaMail.evans@thyme>,"Based on discussions with Bill, there are deferred taxes already recorded on the books for the difference between the book basis and the tax basis in the common units, sub units and APIs.  Therefore, there is no punitive tax expense created in the 3rd quarter by executing the 140 transaction.  The book tax calculations will be just the effective tax rate (approximately 37%) multiplied by the pre-tax book gain.  Accordingly, the tax expense will not result in a non-recurring loss on the sale.  The net gain will be approximately $6 million prior to the effects of the EGM MTM income.  Let me know if you have any questions.  Thanks.

Mary",neutral
<18413343.1075851760920.JavaMail.evans@thyme>,"All

A reminder that Philip Allen will be presenting to you today in conference 
room 32C2 at 4.00 pm.   This will be the first of many training sessions by 
department leads with ENA on their respective areas.   Please ensure your 
attendance.

Rgds,

Karen.
x54667



Room:  32C2
Time:  4 - 6 pm.


Wednesday, April 18th  Allen, Philip
Wednesday, May 2nd  Arnold, John
Wednesday, May 16th  Davis, Dana
Wednesday, May 30th  Gilbert-Smith, Doug
Wednesday, June 13th  Grigsby, Mike
Wednesday, June 27th  Martin, Thomas
Wednesday, July 11th  Neal, Scott
Wednesday, July 25th  Presto, Kevin
Wednesday, Aug 8th  Herndon, Rogers
Wednesday, Aug 22nd  Schwieger, Jim
Wednesday, Sept 5th  Shively, Hunter
Wednesday, Sept 19th  Sturm, Fletcher",neutral
